"Could not save product ""%1"" with websites %2","Could not save product ""%1"" with websites %2"
"Could not save product ""%product"" with position %position to category %category","Could not save product ""%product"" with position %position to category %category"
"Could not save products ""%products"" to category %category","Could not save products ""%products"" to category %category"
"Could not save quote","Could not save quote"
"Could not save shipment","Could not save shipment"
"Could not save the page: %1","Could not save the page: %1"
"Could not save the shipment tracking","Could not save the shipment tracking"
"Countries Payment Applicable From","Countries Payment Applicable From"
"Country","Country"
"Country Options","Country Options"
"Country and Format Type combination should be unique","Country and Format Type combination should be unique"
"Country code is invalid: %1","Country code is invalid: %1"
"Country/State","Country/State"
"Coupon","Coupon"
"Coupon Code","Coupon Code"
"Coupon Qty","Coupon Qty"
"Coupon Redemption","Coupon Redemption"
"Coupon code is not valid","Coupon code is not valid"
"Coupon quantity should be less than or equal to the coupon quantity in the store configuration.","Coupon quantity should be less than or equal to the coupon quantity in the store configuration."
"Coupon with the same code","Coupon with the same code"
"Coupons","Coupons"
"Coupons Report","Coupons Report"
"Coupons Usage Report","Coupons Usage Report"
"Coupons/Discounts","Coupons/Discounts"
"Cover","Cover"
"Crafts and Stationery","Crafts and Stationery"
"Create","Create"
"Create Backup","Create Backup"
"Create Billing Address","Create Billing Address"
"Create Category","Create Category"
"Create Configurations","Create Configurations"
"Create Customer","Create Customer"
"Create DB Backup","Create DB Backup"
"Create Folder","Create Folder"
"Create Folder...","Create Folder..."
"Create New Account Options","Create New Account Options"
"Create New Attribute","Create New Attribute"
"Create New Customer","Create New Customer"
"Create New Customer Account","Create New Customer Account"
"Create New Option","Create New Option"
"Create New Order","Create New Order"
"Create New Order Status","Create New Order Status"
"Create New Order for %1","Create New Order for %1"
"Create New Order for %1 in %2","Create New Order for %1 in %2"
"Create New Order for New Customer","Create New Order for New Customer"
"Create New Order in %1","Create New Order in %1"
"Create New Status","Create New Status"
"Create New Value","Create New Value"
"Create Newsletter Template","Create Newsletter Template"
"Create Order","Create Order"
"Create Packages","Create Packages"
"Create Permanent Redirect for URLs if URL Key Changed","Create Permanent Redirect for URLs if URL Key Changed"
"Create Permanent Redirect for old URL","Create Permanent Redirect for old URL"
"Create Product Configurations","Create Product Configurations"
"Create Shipment","Create Shipment"
"Create Shipping Address","Create Shipping Address"
"Create Shipping Label","Create Shipping Label"
"Create Shipping Label...","Create Shipping Label..."
"Create Store","Create Store"
"Create Store View","Create Store View"
"Create URL Rewrite","Create URL Rewrite"
"Create Website","Create Website"
"Create an Account","Create an Account"
"Create...","Create..."
"Created","Created"
"Created At","Created At"
"Created billing agreement #%1.","Created billing agreement #%1."
"Created indexer handler must be instance of %1.","Created indexer handler must be instance of %1."
"Created:","Created:"
"Created: %1, Updated: %2, Deleted: %3","Created: %1, Updated: %2, Deleted: %3"
"Creating an account has many benefits:","Creating an account has many benefits:"
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Creating an account has many benefits: check out faster, keep more than one address, track orders and more."
"Credit","Credit"
"Credit Card","Credit Card"
"Credit Card Fields","Credit Card Fields"
"Credit Card Information","Credit Card Information"
"Credit Card Number","Credit Card Number"
"Credit Card Settings","Credit Card Settings"
"Credit Card Type","Credit Card Type"
"Credit Memo","Credit Memo"
"Credit Memo # ","Credit Memo # "
"Credit Memo #%1 | %3 | %2 (%4)","Credit Memo #%1 | %3 | %2 (%4)"
"Credit Memo Comment Email Sender","Credit Memo Comment Email Sender"
"Credit Memo Comment Email Template","Credit Memo Comment Email Template"
"Credit Memo Comment Email Template for Guest","Credit Memo Comment Email Template for Guest"
"Credit Memo Comments","Credit Memo Comments"
"Credit Memo Date","Credit Memo Date"
"Credit Memo Email Sender","Credit Memo Email Sender"
"Credit Memo Email Template","Credit Memo Email Template"
"Credit Memo Email Template for Guest","Credit Memo Email Template for Guest"
"Credit Memo History","Credit Memo History"
"Credit Memo Information","Credit Memo Information"
"Credit Memo Totals","Credit Memo Totals"
"Credit Memos","Credit Memos"
"Credit and Debit Card Enabled","Credit and Debit Card Enabled"
"Credit card number does not match credit card type.","Credit card number does not match credit card type."
"Credit memo #%1 comment added","Credit memo #%1 comment added"
"Credit memo #%1 created","Credit memo #%1 created"
"Credit memo for your %store_name order","Credit memo for your %store_name order"
"Credit memo has not been canceled.","Credit memo has not been canceled."
"Critical System Messages","Critical System Messages"
"Cron (Scheduled Tasks)","Cron (Scheduled Tasks)"
"Cron configuration options for group:","Cron configuration options for group:"
"Cron settings can't be saved","Cron settings can't be saved"
"Cross-Sell Products","Cross-Sell Products"
"Cross-sells","Cross-sells"
"Currency","Currency"
"Currency ""%1"" is used as %2 in %3.","Currency ""%1"" is used as %2 in %3."
"Currency Conversion required to cover negative balance","Currency Conversion required to cover negative balance"
"Currency Options","Currency Options"
"Currency Rates","Currency Rates"
"Currency Setup","Currency Setup"
"Currency Setup Section","Currency Setup Section"
"Currency Symbols","Currency Symbols"
"Currency Update Warnings","Currency Update Warnings"
"Currency code should be a three-character currency code.","Currency code should be a three-character currency code."
"Currency does not support decimals.","Currency does not support decimals."
"Currency of capture must be the same as currency of authorization.","Currency of capture must be the same as currency of authorization."
"Currency rates can't be retrieved.","Currency rates can't be retrieved."
"Current Configuration Scope:","Current Configuration Scope:"
"Current Month","Current Month"
"Current Month Starts","Current Month Starts"
"Current Password","Current Password"
"Current Status: %1<br/>","Current Status: %1<br/>"
"Current User Identity Verification","Current User Identity Verification"
"Current Variations","Current Variations"
"Current store is not active.","Current store is not active."
"Currently Active","Currently Active"
"Currently Used For","Currently Used For"
"Custom","Custom"
"Custom Action","Custom Action"
"Custom Admin Path","Custom Admin Path"
"Custom Admin URL","Custom Admin URL"
"Custom CSS","Custom CSS"
"Custom Design","Custom Design"
"Custom Design Update","Custom Design Update"
"Custom Email 1","Custom Email 1"
"Custom Email 2","Custom Email 2"
"Custom Endpoint Hostname or IP-Address","Custom Endpoint Hostname or IP-Address"
"Custom Layout","Custom Layout"
"Custom Layout Update","Custom Layout Update"
"Custom Layouts","Custom Layouts"
"Custom Options","Custom Options"
"Custom Path","Custom Path"
"Custom Price","Custom Price"
"Custom Theme","Custom Theme"
"Custom Value","Custom Value"
"Custom Variable ""%1""","Custom Variable ""%1"""
"Custom Variables","Custom Variables"
"Custom design from","Custom design from"
"Custom design to","Custom design to"
"Custom image","Custom image"
"Custom layout update text cannot be changed, only removed","Custom layout update text cannot be changed, only removed"
"Custom options have different types.","Custom options have different types."
"Custom options let customers choose the product variations they want.","Custom options let customers choose the product variations they want."
"Custom options with price type ""percent"" is not available for configurable product.","Custom options with price type ""percent"" is not available for configurable product."
"Custom price if available","Custom price if available"
